Wavelength(nm),Baseline,Boro125,Boro25,Boro5,Malico125,Malico25,Malico5,Tarta125,Tarta25,Tarta5
888,9.34E-02,0.48262247,0.535302287,0.27416282,6.18E-02,,0.954386255,3.83E-02,,0.112657887
888.5,9.32E-02,0.482409927,0.53517266,0.274133368,6.18E-02,,0.954518357,3.83E-02,,0.112472434
889,9.29E-02,0.482182357,0.534976082,0.274076135,6.17E-02,,0.954397959,3.82E-02,,0.112271887
889.5,0.092627559,0.481962828,0.534805311,0.274065095,6.17E-02,,0.95448087,3.82E-02,,0.112131437
890,9.24E-02,0.481734234,0.534650381,0.274104909,6.16E-02,,0.954471956,3.82E-02,,0.111970428
890.5,9.21E-02,0.481462172,0.534481111,0.27412011,6.15E-02,,0.954421274,3.82E-02,,0.111757174
891,9.19E-02,0.481159704,0.534291574,0.274069568,6.14E-02,,0.954423682,3.81E-02,,0.111506181
891.5,9.17E-02,0.480994263,0.534163663,0.274069414,6.14E-02,,0.954485131,3.80E-02,,0.111337903
892,9.14E-02,0.480821353,0.534003137,0.274050766,0.061377946,,0.954638092,0.038018279,,0.111136205
892.5,9.11E-02,0.480603113,0.533780633,0.274065472,6.13E-02,,0.954613951,3.80E-02,,0.110933327
893,9.09E-02,0.48038854,0.533589534,0.274096366,6.12E-02,,0.954565171,3.79E-02,,0.110725475
893.5,9.07E-02,0.480186775,0.533465428,0.27412652,6.12E-02,,0.954587047,3.78E-02,,0.110508725
894,9.04E-02,0.479922982,0.533324376,0.274152899,6.11E-02,,0.954599588,3.78E-02,,0.110284758
894.5,9.02E-02,0.479709283,0.53303689,0.274076404,0.061062421,,0.954683545,3.78E-02,,0.11008574
895,8.99E-02,0.479433563,0.532892551,0.27404934,6.10E-02,,0.954713031,3.77E-02,,0.109885259
895.5,8.97E-02,0.479213888,0.532734708,0.274068403,6.10E-02,,0.954651511,3.76E-02,,0.109717347
896,8.94E-02,0.479063117,0.532529565,0.274105076,0.060918018,,0.954568585,3.75E-02,,0.109563959
896.5,8.91E-02,0.478884072,0.532377578,0.274115029,6.09E-02,,0.954621862,3.74E-02,,0.10935904
897,8.89E-02,0.478685159,0.532217102,0.27416086,6.08E-02,,0.954558325,0.037421482,,0.109212475
897.5,8.87E-02,0.478453122,0.532037085,0.274173494,6.08E-02,,0.954547303,0.037383317,,0.109040904
898,0.088433145,0.478220433,0.531839362,0.2741566,6.07E-02,,0.954579506,3.73E-02,,0.108863964
898.5,8.82E-02,0.478010992,0.531643376,0.27413854,6.06E-02,,0.954614712,3.73E-02,,0.108688194
899,8.79E-02,0.477833419,0.531475536,0.274153506,6.06E-02,,0.954605805,3.73E-02,,0.108514486
899.5,8.77E-02,0.47759964,0.531330947,0.274148909,0.060540068,,0.9546189,3.73E-02,,0.108365001
900,8.75E-02,0.47737115,0.531181635,0.27412689,6.05E-02,,0.954561929,3.73E-02,,0.108190427
900.5,0.087226211,0.477185853,0.530988527,0.274138525,6.05E-02,,0.954517942,3.72E-02,,0.108037053
901,8.70E-02,0.476988686,0.53080733,0.274152495,6.04E-02,,0.954499937,3.72E-02,,0.107886984
901.5,8.68E-02,0.476736663,0.530684554,0.274126861,6.03E-02,,0.954500553,3.71E-02,,0.107710201
902,8.66E-02,0.476594877,0.530470278,0.274099648,6.03E-02,,0.954529434,3.71E-02,,0.107519766
902.5,8.63E-02,0.476410355,0.530301064,0.274127637,6.02E-02,,0.954492994,3.70E-02,,0.107390834
903,8.61E-02,0.476200382,0.53008877,0.274126101,6.02E-02,,0.954367061,3.70E-02,,0.107227334
903.5,8.59E-02,0.475979154,0.529889095,0.274103134,6.01E-02,,0.954307516,3.69E-02,,0.107061259
904,0.085747338,0.475760276,0.529733711,0.274071214,0.059992231,,0.954386893,3.69E-02,,0.10691902
904.5,8.55E-02,0.475555424,0.529525935,0.274009311,5.99E-02,,0.954380769,3.68E-02,,0.10675333
905,8.53E-02,0.475392074,0.52941674,0.274005421,5.99E-02,,0.954336035,3.69E-02,,0.106726915
905.5,8.51E-02,0.475242655,0.52930056,0.274025103,5.99E-02,,0.954299151,3.68E-02,,0.106676195
906,8.49E-02,0.475069732,0.529150186,0.274047678,0.059864691,,0.954313055,3.68E-02,,0.106608848
906.5,8.47E-02,0.474864796,0.528967921,0.274068097,5.98E-02,,0.95433657,3.68E-02,,0.106541583
907,8.45E-02,0.474663081,0.528789739,0.274103334,5.97E-02,,0.954208236,3.67E-02,,0.106483627
907.5,8.43E-02,0.474503296,0.528599916,0.274117013,0.059717359,,0.954266832,3.67E-02,,0.10644663
908,8.41E-02,0.474284974,0.528402643,0.274095062,5.96E-02,,0.954211783,3.66E-02,,0.106336272
908.5,8.39E-02,0.474089917,0.528261394,0.274113812,5.96E-02,,0.954164428,3.66E-02,,0.106261022
909,8.37E-02,0.473933872,0.528158468,0.274176458,5.96E-02,,0.95415069,3.66E-02,,0.106207814
909.5,8.35E-02,0.473769289,0.528009239,0.274224431,5.95E-02,,0.954112224,3.65E-02,,0.106062315
910,8.33E-02,0.473494207,0.527813304,0.274281745,5.95E-02,,0.954124306,3.65E-02,,0.105861458
910.5,8.31E-02,0.473304283,0.527657096,0.274296283,5.94E-02,,0.954149458,3.64E-02,,0.105664608
911,8.28E-02,0.47311653,0.527499727,0.274324235,5.94E-02,,0.954155296,3.64E-02,,0.105501978
911.5,8.26E-02,0.472897722,0.527315699,0.274336744,5.93E-02,,0.954115046,3.64E-02,,0.105335599
912,0.082442138,0.472657261,0.527104982,0.274291639,5.92E-02,,0.954029638,3.63E-02,,0.105109344
912.5,8.22E-02,0.472541115,0.527005131,0.274379575,5.92E-02,,0.954089706,3.63E-02,,0.104892999
913,8.20E-02,0.472342481,0.526823102,0.274342501,5.92E-02,,0.953970829,0.036231431,,0.10465424
913.5,8.18E-02,0.472119426,0.526636317,0.27430709,0.059077654,,0.953934768,3.61E-02,,0.104410215
914,8.16E-02,0.471894297,0.526446575,0.274316734,0.059012193,,0.953980304,3.61E-02,,0.10417259
914.5,8.13E-02,0.471676969,0.526243665,0.274368608,5.90E-02,,0.954033971,3.60E-02,,0.103943467
915,8.12E-02,0.471464068,0.526051178,0.274369583,5.89E-02,,0.954034804,3.59E-02,,0.103692159
915.5,8.09E-02,0.471245671,0.525896155,0.274377173,5.89E-02,,0.954022267,3.59E-02,,0.103502304
916,8.07E-02,0.471037277,0.525688167,0.274388798,5.88E-02,,0.954029198,3.58E-02,,0.103323686
916.5,0.080484534,0.470822678,0.525495084,0.27440996,5.88E-02,,0.954052447,3.57E-02,,0.10314592
917,0.080252177,0.470593226,0.525353667,0.274441112,5.87E-02,,0.954086299,3.57E-02,,0.102973917
917.5,0.079986404,0.470366903,0.525181121,0.274469693,5.87E-02,,0.954132409,3.56E-02,,0.102834851
918,7.98E-02,0.470162598,0.525022855,0.274500149,5.86E-02,,0.954054126,3.55E-02,,0.102647491
918.5,7.96E-02,0.469978059,0.524864383,0.274498119,5.86E-02,,0.954036925,3.54E-02,,0.102499851
919,7.93E-02,0.469740971,0.524679209,0.274449267,5.85E-02,,0.954061883,3.54E-02,,0.102338183
919.5,7.91E-02,0.46945938,0.524462746,0.27437221,5.84E-02,,0.954081685,3.53E-02,,0.1021427
920,7.89E-02,0.469246132,0.524239172,0.274323667,5.84E-02,,0.954032472,3.52E-02,,0.101948068
920.5,7.87E-02,0.469056707,0.524106152,0.274325033,5.84E-02,,0.954090996,3.52E-02,,0.101839295
921,0.078449357,0.468826539,0.52390253,0.274307808,5.83E-02,,0.954052367,3.51E-02,,0.101653836
921.5,7.82E-02,0.468613807,0.523687029,0.274294833,5.82E-02,,0.953994782,3.50E-02,,0.101472705
922,7.80E-02,0.468404826,0.523483735,0.274286679,5.82E-02,,0.953990681,3.49E-02,,0.101312222
922.5,7.78E-02,0.468143803,0.52328877,0.274269239,5.81E-02,,0.954082718,3.48E-02,,0.10114246
923,7.76E-02,0.467964329,0.523096906,0.274265966,5.81E-02,,0.953981316,3.48E-02,,0.100999672
923.5,0.077354427,0.46773677,0.522935292,0.274251173,5.81E-02,,0.953971095,3.47E-02,,0.100813275
924,7.71E-02,0.467500506,0.522746089,0.274224523,5.80E-02,,0.953998643,3.46E-02,,0.10064194
924.5,7.69E-02,0.467272485,0.522551233,0.274197856,5.80E-02,,0.954004267,3.46E-02,,0.100494193
925,7.67E-02,0.467063686,0.522389387,0.274186999,5.79E-02,,0.953953764,3.45E-02,,0.100355601
925.5,7.65E-02,0.466911726,0.52218433,0.274200532,5.79E-02,,0.953995081,3.44E-02,,0.100206743
926,7.63E-02,0.466646741,0.521946306,0.274168988,5.78E-02,,0.953969308,3.42E-02,,0.100010381
926.5,7.61E-02,0.466411875,0.52173034,0.274139799,5.77E-02,,0.953941864,3.41E-02,,9.98E-02
927,7.59E-02,0.466217841,0.521557562,0.27412875,5.76E-02,,0.95394195,3.41E-02,,9.97E-02
927.5,7.57E-02,0.466043839,0.521418151,0.274143644,5.76E-02,,0.953979645,0.033997756,,9.96E-02
928,7.55E-02,0.465871357,0.521228435,0.274193227,5.76E-02,,0.954031961,3.39E-02,,9.94E-02
928.5,7.53E-02,0.465637844,0.520985915,0.274255688,5.75E-02,,0.953972421,0.033768616,,9.92E-02
929,7.51E-02,0.465374734,0.520806115,0.274303892,5.74E-02,,0.953985915,3.36E-02,,9.91E-02
929.5,7.49E-02,0.465131402,0.520639043,0.27434951,5.74E-02,,0.953967288,3.35E-02,,9.90E-02
930,7.47E-02,0.464921842,0.520449068,0.274395467,5.73E-02,,0.95388597,3.34E-02,,9.88E-02
930.5,7.45E-02,0.46468895,0.520265935,0.2744189,5.73E-02,,0.953917354,3.33E-02,,9.87E-02
931,7.43E-02,0.464509453,0.520116122,0.274482417,5.72E-02,,0.953907749,3.32E-02,,0.098483157
931.5,7.41E-02,0.464292228,0.519929948,0.274520371,5.72E-02,,0.95398011,3.31E-02,,9.84E-02
932,7.38E-02,0.464086282,0.519737202,0.274563819,5.71E-02,,0.954015008,3.30E-02,,9.82E-02
932.5,7.36E-02,0.463890224,0.519544216,0.274631301,5.71E-02,,0.953966598,3.29E-02,,9.81E-02
933,7.36E-02,0.463644355,0.519328416,0.274721126,0.057001477,,0.953886062,3.28E-02,,9.79E-02
933.5,7.32E-02,0.463451422,0.519153086,0.274771721,5.70E-02,,0.953976238,3.27E-02,,9.78E-02
934,0.073102738,0.463240161,0.518956472,0.274748242,5.70E-02,,0.953977465,3.26E-02,,9.77E-02
934.5,7.29E-02,0.463028619,0.518777416,0.274742267,0.056893435,,0.954025216,3.26E-02,,9.75E-02
935,7.26E-02,0.462827814,0.518610754,0.274780734,5.68E-02,,0.95406642,3.25E-02,,9.74E-02
935.5,7.25E-02,0.462641567,0.518427993,0.274842666,0.056845964,,0.953961321,3.24E-02,,9.73E-02
936,7.23E-02,0.46245002,0.518268005,0.274863152,5.68E-02,,0.95398228,3.23E-02,,9.73E-02
936.5,7.21E-02,0.462234446,0.518085602,0.274902544,5.67E-02,,0.953973394,0.032300262,,9.73E-02
937,7.19E-02,0.46206797,0.517919149,0.274923375,5.67E-02,,0.953959476,3.22E-02,,9.72E-02
937.5,7.17E-02,0.461912056,0.51776453,0.274955948,0.05662206,,0.953967481,3.22E-02,,9.73E-02
938,7.15E-02,0.461711406,0.51760427,0.27502852,5.66E-02,,0.954007944,3.21E-02,,9.73E-02
938.5,0.071325734,0.461541305,0.517433938,0.275027114,0.056567974,,0.954002075,3.20E-02,,9.74E-02
939,7.11E-02,0.46134768,0.517255131,0.275097358,5.65E-02,,0.954034644,3.20E-02,,9.75E-02
939.5,7.09E-02,0.461213624,0.517117589,0.275148178,5.65E-02,,0.954046051,3.20E-02,,9.76E-02
940,7.08E-02,0.461066333,0.516996813,0.275157093,5.65E-02,,0.954016768,3.20E-02,,9.78E-02
940.5,0.070602156,0.460849158,0.516857966,0.275147235,5.64E-02,,0.953969442,3.19E-02,,9.78E-02
941,7.04E-02,0.460638681,0.516679472,0.275232225,5.64E-02,,0.954023515,3.18E-02,,9.78E-02
941.5,7.03E-02,0.460539419,0.516518774,0.27524191,5.64E-02,,0.954004525,3.19E-02,,9.78E-02
942,7.02E-02,0.46035108,0.516313868,0.275193606,5.63E-02,,0.954010077,3.18E-02,,0.097706219
942.5,7.00E-02,0.460161114,0.516098337,0.275199492,5.62E-02,,0.954031213,3.17E-02,,9.76E-02
943,6.98E-02,0.460010305,0.515911178,0.27527391,5.62E-02,,0.954049241,3.18E-02,,9.74E-02
943.5,6.97E-02,0.459819413,0.515784886,0.275258895,5.62E-02,,0.954046312,3.17E-02,,9.73E-02
944,0.06949227,0.459641893,0.515494732,0.275222833,5.61E-02,,0.953921299,3.16E-02,,9.71E-02
944.5,6.93E-02,0.459491882,0.515351592,0.275203654,5.61E-02,,0.953947105,3.16E-02,,9.69E-02
945,6.92E-02,0.459310294,0.51519446,0.275233394,5.61E-02,,0.954001304,3.15E-02,,9.67E-02
945.5,6.90E-02,0.459108424,0.514981059,0.275298337,5.60E-02,,0.954016403,3.14E-02,,0.096483889
946,0.068819897,0.458960693,0.514791085,0.275346307,5.60E-02,,0.953990934,3.14E-02,,9.62E-02
946.5,6.86E-02,0.45878748,0.51456865,0.275464966,5.59E-02,,0.953941677,3.13E-02,,9.60E-02
947,6.85E-02,0.458632328,0.51439073,0.275497547,5.59E-02,,0.954024482,3.13E-02,,9.57E-02
947.5,0.068317293,0.458438276,0.514179108,0.275505493,5.59E-02,,0.954003841,0.031213547,,9.53E-02
948,6.81E-02,0.458230775,0.513950294,0.275531913,5.58E-02,,0.953947745,3.11E-02,,0.094943385
948.5,6.80E-02,0.458072171,0.513758167,0.275601318,5.58E-02,,0.95404028,3.10E-02,,9.46E-02
949,6.78E-02,0.45794112,0.51351076,0.275669189,0.055716773,,0.953974192,3.09E-02,,9.42E-02
949.5,6.76E-02,0.457746838,0.513284342,0.275768636,5.57E-02,,0.954033008,0.030749861,,9.39E-02
950,6.74E-02,0.457545945,0.513044692,0.275855783,5.56E-02,,0.954064818,3.06E-02,,9.36E-02
950.5,6.72E-02,0.457393401,0.512814474,0.275948385,5.56E-02,,0.954079237,3.05E-02,,9.32E-02
951,6.71E-02,0.457295731,0.512602907,0.276065555,5.56E-02,,0.954106655,3.04E-02,,9.30E-02
951.5,6.69E-02,0.45704886,0.512279466,0.276148273,0.055497479,,0.954044042,3.02E-02,,9.26E-02
952,6.68E-02,0.456897655,0.511985433,0.276217392,5.54E-02,,0.954028095,3.00E-02,,9.23E-02
952.5,6.66E-02,0.45673035,0.511687484,0.276312326,0.055368491,,0.954041397,2.99E-02,,9.20E-02
953,6.64E-02,0.456575057,0.511403612,0.276424604,5.53E-02,,0.95406357,2.97E-02,,9.18E-02
953.5,6.63E-02,0.456450759,0.511137829,0.276542062,0.055281936,,0.95407544,2.96E-02,,9.16E-02
954,6.61E-02,0.45629941,0.510840299,0.276664441,5.52E-02,,0.95406261,2.94E-02,,9.14E-02
954.5,6.59E-02,0.456143508,0.510607508,0.276830919,5.52E-02,,0.954097325,2.92E-02,,9.11E-02
955,6.58E-02,0.455996061,0.51034914,0.276971208,5.51E-02,,0.954141897,2.91E-02,,9.09E-02
955.5,6.56E-02,0.455816817,0.510098361,0.277081361,5.51E-02,,0.95414114,2.89E-02,,9.06E-02
956,6.54E-02,0.455606993,0.509879096,0.277180776,5.50E-02,,0.95412039,2.88E-02,,9.04E-02
956.5,6.53E-02,0.455429632,0.509689611,0.277313122,5.50E-02,,0.954216185,2.87E-02,,9.03E-02
957,6.51E-02,0.455213395,0.509513014,0.27731318,5.49E-02,,0.954147525,2.86E-02,,9.01E-02
957.5,6.50E-02,0.455090007,0.509337944,0.277321715,5.49E-02,,0.95410016,2.84E-02,,8.99E-02
958,0.064864041,0.454914519,0.509164826,0.277326489,5.49E-02,,0.954131308,2.83E-02,,8.98E-02
958.5,6.47E-02,0.45468795,0.508994705,0.27734082,5.48E-02,,0.954191649,2.82E-02,,8.96E-02
959,6.46E-02,0.454523009,0.508830985,0.277393925,5.48E-02,,0.954162294,2.82E-02,,8.94E-02
959.5,6.44E-02,0.454280949,0.508716171,0.277404548,5.48E-02,,0.95426038,2.81E-02,,8.94E-02
960,6.43E-02,0.454066694,0.508572004,0.277443799,5.47E-02,,0.954241169,2.80E-02,,8.92E-02
960.5,6.41E-02,0.453840996,0.508449929,0.277464554,5.47E-02,,0.954224158,2.80E-02,,8.91E-02
961,6.40E-02,0.453587801,0.508323157,0.277462222,5.47E-02,,0.954227613,2.79E-02,,0.089012696
961.5,6.38E-02,0.453306039,0.508142871,0.277451306,0.054611384,,0.954218805,2.79E-02,,8.89E-02
962,6.37E-02,0.453014683,0.507967888,0.277430962,5.45E-02,,0.954143767,2.80E-02,,8.87E-02
962.5,6.36E-02,0.452786073,0.507798555,0.277347138,5.45E-02,,0.954037389,2.79E-02,,8.86E-02
963,6.34E-02,0.452521513,0.507688462,0.27728702,5.45E-02,,0.95404535,2.79E-02,,8.85E-02
963.5,6.33E-02,0.45224869,0.507590463,0.277265618,5.44E-02,,0.954047441,0.027845079,,8.84E-02
964,6.31E-02,0.452005778,0.507449764,0.277256515,5.44E-02,,0.953962241,2.78E-02,,8.83E-02
964.5,6.30E-02,0.451743688,0.507285426,0.2771526,5.44E-02,,0.954125545,2.79E-02,,8.82E-02
965,6.29E-02,0.451499952,0.507196812,0.277099985,5.43E-02,,0.95413391,2.79E-02,,8.81E-02
965.5,6.27E-02,0.4512286,0.507074787,0.2770788,5.43E-02,,0.954119304,2.79E-02,,8.80E-02
966,6.26E-02,0.450967581,0.506946085,0.27704929,5.43E-02,,0.954095491,2.79E-02,,8.79E-02
966.5,6.25E-02,0.450730974,0.506830493,0.276991025,5.43E-02,,0.954064922,2.79E-02,,8.78E-02
967,6.23E-02,0.450459946,0.506694826,0.276928996,5.42E-02,,0.954038028,0.027838268,,8.77E-02
967.5,6.22E-02,0.450183011,0.506591031,0.27687185,5.42E-02,,0.954038651,2.78E-02,,8.76E-02
968,6.21E-02,0.449917212,0.506424611,0.276797867,5.41E-02,,0.954035278,2.78E-02,,0.0874967
968.5,6.19E-02,0.449688528,0.506292198,0.27677446,5.40E-02,,0.953996662,0.027874204,,8.74E-02
969,6.18E-02,0.449467022,0.506199799,0.276794632,5.40E-02,,0.953929344,0.027916172,,8.73E-02
969.5,0.061692036,0.449159929,0.506035796,0.276759328,5.40E-02,,0.953884294,2.79E-02,,0.087225907
970,0.061561116,0.448973792,0.505948687,0.276723192,5.39E-02,,0.953921669,2.80E-02,,8.71E-02
970.5,6.15E-02,0.448721166,0.505828569,0.276651838,0.053915011,,0.953987658,2.80E-02,,8.70E-02
971,6.13E-02,0.448466885,0.505758051,0.276606467,5.39E-02,,0.953978862,2.80E-02,,8.69E-02
971.5,6.12E-02,0.448233223,0.505711993,0.276584505,5.38E-02,,0.953940924,2.80E-02,,8.68E-02
972,6.11E-02,0.448013368,0.505598813,0.276541838,5.38E-02,,0.953991805,2.81E-02,,8.67E-02
972.5,6.10E-02,0.447838173,0.505481414,0.276502149,5.37E-02,,0.953762992,2.81E-02,,8.67E-02
973,6.09E-02,0.447576866,0.505369815,0.276441029,5.37E-02,,0.953760348,2.81E-02,,8.65E-02
973.5,6.08E-02,0.447331929,0.505290048,0.2763795,5.36E-02,,0.953744396,2.81E-02,,8.64E-02
974,6.07E-02,0.447115806,0.505225377,0.276331328,5.36E-02,,0.953731567,2.81E-02,,8.64E-02
974.5,6.06E-02,0.446908657,0.505149332,0.276303535,0.053567675,,0.953799742,2.82E-02,,8.63E-02
975,6.05E-02,0.446721258,0.505086284,0.276283671,5.36E-02,,0.953782399,2.82E-02,,8.62E-02
975.5,6.03E-02,0.446485658,0.50498266,0.276252275,5.35E-02,,0.953843783,2.82E-02,,8.61E-02
976,6.02E-02,0.44623105,0.50485729,0.276180325,5.34E-02,,0.953765096,2.82E-02,,8.61E-02
976.5,6.01E-02,0.445968554,0.504751741,0.276093667,5.34E-02,,0.953702169,2.82E-02,,8.60E-02
977,6.00E-02,0.445692738,0.50468135,0.276019361,5.33E-02,,0.953743271,2.83E-02,,8.59E-02
977.5,5.99E-02,0.445354183,0.504562983,0.275946666,5.32E-02,,0.953492145,2.83E-02,,0.085885654
978,5.98E-02,0.445130225,0.504458126,0.275852953,5.32E-02,,0.953633478,2.83E-02,,8.58E-02
978.5,0.059636684,0.444882351,0.504340079,0.275731515,5.31E-02,,0.95369237,2.84E-02,,8.58E-02
979,5.95E-02,0.444611858,0.504245703,0.275619378,5.31E-02,,0.953676423,2.84E-02,,8.57E-02
979.5,5.94E-02,0.444345563,0.504181629,0.275542374,5.30E-02,,0.95363199,2.84E-02,,8.57E-02
980,0.059252264,0.444128201,0.504089593,0.275498566,5.30E-02,,0.953578357,2.84E-02,,8.56E-02
980.5,5.91E-02,0.443855171,0.503998429,0.275439396,5.29E-02,,0.953495839,2.85E-02,,8.56E-02
981,5.90E-02,0.443533029,0.503887845,0.275340109,5.28E-02,,0.953513805,0.028526101,,8.55E-02
981.5,5.89E-02,0.443217209,0.50375561,0.275248981,5.28E-02,,0.953564994,2.86E-02,,0.085411239
982,5.87E-02,0.442943631,0.503641861,0.275182511,5.28E-02,,0.953598672,2.87E-02,,8.54E-02
982.5,5.86E-02,0.442721491,0.503621757,0.275119605,5.27E-02,,0.953591571,2.88E-02,,8.53E-02
983,5.85E-02,0.442431215,0.503494309,0.274981958,0.052691124,,0.953550774,2.88E-02,,0.085131222
983.5,5.84E-02,0.442092139,0.503321541,0.274932901,5.26E-02,,0.95350466,2.88E-02,,8.50E-02
984,5.83E-02,0.441753176,0.503170594,0.274859372,5.25E-02,,0.953495841,0.028801105,,8.48E-02
984.5,5.81E-02,0.441451466,0.503068201,0.274770417,5.25E-02,,0.953504394,2.89E-02,,8.47E-02
985,5.80E-02,0.441206681,0.50300627,0.274735418,0.052495307,,0.953481163,0.028871541,,0.084662513
985.5,5.78E-02,0.440943329,0.502885791,0.274665713,5.25E-02,,0.953478375,2.90E-02,,8.46E-02
986,5.77E-02,0.440622369,0.502809097,0.274664761,5.24E-02,,0.953461029,2.90E-02,,8.45E-02
986.5,5.76E-02,0.440330918,0.502709346,0.274641391,0.052391025,,0.953407154,0.0290446,,8.44E-02
987,5.75E-02,0.440023925,0.502553066,0.274569985,0.052329884,,0.953337464,0.029042328,,8.43E-02
987.5,5.74E-02,0.439656046,0.502360416,0.274462542,5.23E-02,,0.953285521,2.90E-02,,8.41E-02
988,5.72E-02,0.439408989,0.502357619,0.274399874,5.22E-02,,0.953271191,2.91E-02,,8.41E-02
988.5,5.71E-02,0.439074487,0.502245584,0.27436088,5.22E-02,,0.953250091,2.91E-02,,8.40E-02
989,5.70E-02,0.438794031,0.502171577,0.274287503,5.22E-02,,0.953215899,2.91E-02,,8.39E-02
989.5,0.0568224,0.438541071,0.502085972,0.274208006,0.052129528,,0.953210468,2.92E-02,,8.38E-02
990,0.056674727,0.438264416,0.501944465,0.274148677,5.21E-02,,0.953245904,2.92E-02,,8.38E-02
990.5,5.65E-02,0.437931929,0.501812939,0.274086517,5.21E-02,,0.95323254,2.92E-02,,8.37E-02
991,5.64E-02,0.437655808,0.501697914,0.274019154,0.0519801,,0.953258219,2.92E-02,,8.37E-02
991.5,5.63E-02,0.437323943,0.501592692,0.273997837,5.20E-02,,0.95327935,2.92E-02,,8.37E-02
992,5.62E-02,0.437019132,0.501489973,0.273977144,5.19E-02,,0.953288504,2.93E-02,,8.37E-02
992.5,5.60E-02,0.436761513,0.501376435,0.273913949,5.19E-02,,0.953282717,2.93E-02,,8.38E-02
993,5.59E-02,0.436450674,0.501230211,0.273782633,5.19E-02,,0.953260706,0.029320206,,8.38E-02
993.5,5.58E-02,0.436144022,0.501074441,0.273653809,5.18E-02,,0.953182165,0.02934929,,8.38E-02
994,5.57E-02,0.435807638,0.500964488,0.273553905,5.18E-02,,0.953158337,2.94E-02,,8.38E-02
994.5,5.55E-02,0.435542457,0.500871718,0.273502945,5.17E-02,,0.953191286,2.94E-02,,0.083812026
995,5.54E-02,0.435318189,0.500773947,0.273468347,5.17E-02,,0.953226971,0.029460697,,8.38E-02
995.5,5.52E-02,0.434998139,0.500660491,0.273378191,5.17E-02,,0.95317597,2.95E-02,,8.38E-02
996,0.055098758,0.434780902,0.50060565,0.27333015,5.17E-02,,0.953232623,2.96E-02,,8.37E-02
996.5,5.50E-02,0.434506082,0.500470214,0.273292841,5.17E-02,,0.953244659,2.97E-02,,8.36E-02
